,outcome,sumfg,sumfg3,sumft,sumorb,sumast,sumpts,sumdrb,sumstl,sumblk,Offensive Effort,Defensive Effort
6195,0,34,10,15,20,18,93,36,5,4,0,0
6196,1,49,6,18,10,30,122,33,5,6,1,1
6197,0,47,12,9,10,25,115,27,3,3,0,0
6198,1,33,15,15,13,24,96,39,5,6,1,1
6199,0,40,6,7,17,18,93,36,7,4,0,0
6200,0,36,11,23,9,15,106,26,9,6,0,0
6201,1,51,13,16,11,33,131,33,14,5,1,1
6202,0,43,9,19,13,27,114,27,12,4,0,0
6203,1,46,17,16,8,29,125,37,7,4,1,0
6204,0,41,12,8,16,25,102,26,10,2,0,0
6205,1,48,17,12,9,33,125,41,7,5,1,1
6206,0,33,10,10,12,23,86,38,4,5,0,0
6207,1,38,11,17,11,27,104,38,14,6,1,1
6208,1,48,9,17,14,29,122,43,8,7,0,1
6209,0,39,11,26,15,24,115,41,8,4,1,0
6210,1,53,13,16,16,33,135,46,6,5,1,1
6211,0,39,17,20,7,27,115,31,2,3,0,0
6212,1,49,23,16,10,36,137,34,9,6,1,1
6213,0,41,14,12,9,25,108,29,6,6,0,0
6214,0,42,9,10,7,23,103,34,8,1,0,0
6215,1,43,12,15,7,30,113,40,13,4,1,1
6216,1,40,8,7,20,26,95,44,6,7,1,1
6217,0,30,5,15,8,14,80,34,8,4,0,0
6218,0,39,7,23,6,21,108,32,3,4,0,0
6219,1,45,12,17,4,29,119,34,5,5,1,1
6220,1,34,11,19,16,25,98,34,9,5,1,1
6221,0,31,8,15,13,17,85,34,5,2,0,0
6222,0,37,5,15,15,21,94,35,7,4,0,0
6223,1,38,16,11,12,25,103,36,8,5,1,1
6224,0,36,16,16,8,24,104,28,8,9,0,1
6225,1,49,10,16,11,37,124,44,7,2,1,0
6226,0,40,16,11,5,28,107,28,5,7,0,0
6227,1,41,12,26,5,29,120,28,12,4,1,0
6228,0,40,18,15,10,26,113,34,6,2,0,0
6229,1,48,19,22,7,28,137,43,6,4,1,1
6230,0,40,12,13,14,28,105,33,6,9,0,0
6231,1,42,17,17,11,27,118,40,6,7,1,0
6232,1,45,13,13,16,29,116,39,9,6,1,1
6233,0,29,5,20,8,17,83,32,8,5,0,0
6234,0,43,10,28,11,18,124,29,7,2,0,0
6235,1,49,12,17,10,31,127,34,5,5,1,1
6236,0,39,9,14,9,28,101,29,11,4,0,0
6237,1,41,15,19,14,21,116,37,9,5,1,1
6238,1,41,15,13,6,30,110,34,12,3,1,1
6239,0,37,11,13,18,21,98,32,8,2,0,0
6240,0,36,8,24,20,18,104,36,8,3,0,1
6241,1,39,12,23,14,19,113,35,6,6,1,0
6242,1,43,18,17,5,29,121,32,9,1,1,1
6243,0,36,7,21,7,25,100,26,10,0,0,0
6244,1,52,17,12,10,36,133,33,8,7,1,1
6245,0,37,10,28,18,22,112,25,10,4,0,0
6246,1,50,14,12,11,32,126,41,6,8,1,1
6247,0,38,10,5,15,22,91,25,6,4,0,0
6248,1,40,18,18,6,24,116,41,10,5,1,1
6249,0,33,5,15,13,20,86,32,5,2,0,0
6250,1,46,16,24,12,31,132,40,5,1,1,0
6251,0,45,15,10,14,25,115,27,9,3,0,1
6252,0,44,10,18,12,28,116,29,7,6,0,0
6253,1,52,15,12,11,31,131,31,10,4,1,1
6254,0,40,11,18,11,25,109,29,8,7,0,0
6255,1,53,9,20,21,26,135,34,12,6,1,1
6256,0,32,13,20,18,19,97,29,8,3,1,0
6257,1,42,8,18,8,27,110,35,10,10,0,1
6258,0,41,10,17,6,24,109,38,7,4,0,0
6259,1,43,6,22,11,27,114,37,7,5,1,0
6260,1,44,19,6,10,34,113,40,8,7,1,1
6261,0,32,11,20,17,21,95,33,9,5,0,0
6262,1,50,22,12,16,34,134,33,10,4,1,1
6263,0,41,9,23,5,29,114,33,4,3,0,0
6264,1,46,16,13,5,27,121,35,4,5,1,1
6265,0,40,13,16,12,26,109,32,7,1,0,0
6266,1,39,9,18,10,18,105,41,8,2,1,0
6267,0,38,8,8,15,24,92,31,8,4,0,0
6268,0,36,14,12,14,28,98,31,11,4,1,0
6269,1,45,13,14,10,22,117,35,9,4,0,0
6270,0,41,17,6,3,29,105,35,7,7,0,1
6271,1,42,10,13,11,26,107,30,15,3,1,0
6272,0,44,16,15,6,28,119,28,4,6,0,0
6273,1,48,12,24,11,32,132,40,4,7,1,1
6274,0,28,16,13,3,17,85,32,8,3,0,0
6275,1,41,17,12,11,26,111,41,3,9,1,1
6276,1,38,13,23,8,19,112,33,4,3,1,1
6277,0,39,9,18,4,24,105,27,9,2,0,0
6278,0,41,7,18,10,27,107,30,4,7,0,0
6279,1,44,15,29,18,32,132,42,6,4,1,1
6280,0,42,15,15,5,27,114,33,4,5,1,1
6281,1,39,14,24,16,24,116,35,3,3,0,0
6282,0,43,16,18,13,25,120,28,5,4,0,1
6283,1,53,15,18,14,25,139,23,12,3,0,0
6284,1,39,10,24,11,25,112,32,12,4,1,1
6285,0,36,11,14,12,19,97,27,8,6,0,0
6286,0,40,10,17,11,18,107,28,6,4,0,0
6287,1,51,9,20,9,35,131,34,10,2,1,1
6288,0,39,10,24,12,19,112,30,6,3,0,0
6289,1,43,11,16,10,29,113,31,7,5,1,1
6290,0,47,14,13,17,28,121,32,10,5,0,0
6291,1,50,18,18,5,37,136,36,11,4,1,1
6292,1,38,10,22,18,24,108,36,13,8,1,1
6293,0,39,11,13,12,23,102,40,7,6,0,0
6294,1,55,14,10,6,32,134,37,6,3,0,0
6295,0,48,13,13,7,32,122,25,7,4,0,1
6296,1,54,18,15,15,36,141,36,13,2,1,1
6297,0,48,12,11,16,32,119,29,10,6,0,0
6298,1,43,9,25,6,20,120,26,12,7,0,1
6299,0,42,18,11,9,25,113,29,9,4,1,0
6300,0,35,6,11,11,21,87,41,6,8,0,0
6301,1,36,7,21,15,19,100,40,7,10,1,1
6302,0,37,13,12,9,23,99,31,12,5,0,0
6303,1,40,13,21,11,22,114,39,15,5,1,1
6304,1,40,7,19,11,20,106,46,6,3,0,0
6305,0,34,11,22,7,22,101,36,8,10,1,1
6306,0,39,14,26,18,28,118,35,7,6,1,0
6307,1,47,11,20,16,31,125,41,11,8,0,1
6308,0,35,15,12,13,16,97,31,4,0,1,0
6309,1,43,7,6,6,23,99,36,7,4,0,1
6310,1,40,12,25,10,24,117,40,4,3,0,0
6311,0,41,11,22,12,25,115,36,5,6,1,1
6312,0,42,12,15,9,16,111,32,12,2,0,1
6313,1,41,10,23,10,20,115,42,6,1,1,0
6314,0,43,11,17,10,22,114,36,2,4,0,0
6315,1,47,14,16,7,26,124,27,9,5,1,1
6316,0,36,8,13,5,21,93,29,3,3,0,0
6317,1,38,10,17,8,24,103,32,13,5,1,1
6318,0,37,15,16,4,25,105,40,2,2,0,0
6319,1,55,15,7,7,40,132,45,8,2,1,1
6320,0,31,12,29,9,19,103,32,6,6,0,1
6321,1,40,15,17,9,29,112,42,3,2,1,0
6322,1,39,14,18,12,28,110,38,5,3,1,1
6323,0,43,12,11,8,22,109,27,11,1,0,0
6324,1,43,12,25,6,27,123,36,4,2,1,0
6325,0,41,13,15,10,26,110,22,11,3,0,1
6326,0,34,12,15,11,18,95,37,6,3,0,0
6327,1,36,11,22,12,21,105,42,5,6,1,1
6328,0,45,13,17,22,28,120,32,5,6,1,0
6329,1,43,18,25,8,23,129,30,8,8,0,1
6330,1,43,9,14,6,25,109,43,7,5,0,1
6331,0,31,9,14,11,12,85,32,8,4,0,0
6332,1,46,10,18,10,25,120,43,3,3,1,1
6333,0,44,6,15,4,28,109,29,9,2,0,0
6334,1,42,16,21,12,25,121,40,7,2,1,0
6335,0,40,11,20,11,24,111,31,16,5,0,1
6336,0,39,16,10,7,23,104,31,7,3,1,0
6337,1,48,15,8,6,25,119,37,6,3,0,0
6338,0,38,13,18,6,18,107,37,8,3,0,0
6339,1,45,18,14,14,30,122,44,8,6,1,1
6340,1,45,16,14,4,36,120,43,4,7,1,1
6341,0,29,8,24,19,8,90,25,7,3,0,0
6342,0,45,15,18,19,28,123,37,8,12,0,0
6343,1,48,13,18,8,28,127,38,9,1,0,1
6344,0,35,12,19,10,23,101,23,5,4,0,0
6345,1,49,18,19,13,34,135,40,6,5,1,1
6346,0,32,8,22,13,19,94,31,7,3,0,0
6347,1,40,9,14,10,21,103,35,8,3,1,1
6348,1,43,14,24,7,25,124,28,9,4,0,1
6349,0,45,16,10,14,30,116,25,8,3,1,0
6350,1,34,18,21,12,27,107,26,5,7,0,1
6351,0,35,7,22,15,19,99,33,1,2,1,0
6352,0,47,17,8,10,32,119,31,8,2,1,1
6353,1,48,10,22,9,28,128,38,7,0,0,0
6354,0,42,8,28,16,31,120,46,9,7,0,0
6355,1,43,13,27,17,29,126,41,10,8,1,1
6356,1,47,10,17,18,29,121,31,10,3,1,1
6357,0,44,4,17,11,20,109,23,7,5,0,0
6358,1,46,25,18,7,28,135,44,2,10,1,1
6359,0,23,8,33,12,17,87,28,7,2,0,0
6360,0,40,10,6,13,26,96,33,11,9,0,1
6361,1,44,8,7,12,30,103,40,9,4,1,0
6362,0,42,13,14,2,29,111,28,8,6,0,0
6363,1,43,16,10,18,28,112,29,9,1,1,1
6364,1,47,12,19,13,25,125,34,8,2,1,0
6365,0,43,12,20,7,24,118,29,9,3,0,1
6366,1,43,14,17,12,27,117,36,5,2,1,0
6367,0,45,10,16,9,26,116,29,13,5,0,1
6368,1,45,4,19,7,30,113,33,9,6,1,1
6369,0,39,17,13,12,25,108,32,7,3,0,0
6370,1,41,10,14,12,24,106,32,8,7,1,0
6371,0,37,11,16,8,17,101,33,10,6,0,1
6372,0,37,11,34,10,20,119,29,10,7,0,1
6373,1,43,13,24,13,23,123,30,6,5,1,0
6374,0,30,10,21,6,23,91,36,6,7,1,0
6375,1,40,8,15,9,21,103,39,7,6,0,1
6376,1,43,11,14,16,21,111,35,5,1,0,0
6377,0,37,16,16,10,22,106,34,7,9,1,1
6378,0,41,11,13,15,25,106,35,6,6,0,0
6379,1,43,10,18,14,29,114,43,3,7,1,1
6380,1,45,18,22,13,23,130,34,7,6,1,1
6381,0,42,13,12,12,23,109,33,3,5,0,0
6382,0,42,13,24,13,23,121,36,5,5,0,0
6383,1,44,7,29,7,27,124,35,10,7,1,1
6384,0,36,14,17,15,19,103,27,5,5,1,0
6385,1,46,12,13,8,26,117,30,10,7,0,1
6386,0,38,10,21,16,27,107,41,6,4,0,0
6387,1,41,14,15,15,31,111,41,4,5,1,0
6388,0,42,13,14,12,29,111,23,8,2,0,0
6389,1,51,18,22,12,34,142,38,12,5,1,1
6390,0,42,14,22,12,20,120,32,5,1,0,0
6391,1,44,12,23,9,21,123,37,2,2,1,1
6392,1,44,19,18,7,18,125,31,5,4,0,0
6393,0,46,12,14,17,22,118,31,7,0,1,0
6394,1,46,17,20,8,28,129,40,9,3,1,1
6395,0,39,7,21,8,25,106,30,8,4,0,0
6396,0,41,8,18,13,20,108,32,2,3,0,0
6397,1,41,8,22,6,16,112,37,5,8,0,1
6398,0,34,12,23,7,20,103,35,3,7,0,0
6399,1,35,11,25,13,23,106,36,8,8,1,1
6400,0,38,9,29,26,25,114,33,9,7,0,1
6401,1,43,16,17,12,26,119,30,6,11,1,0
6402,0,44,6,10,7,22,104,35,10,4,0,0
6403,1,46,13,19,3,32,124,40,14,6,1,1
6404,1,45,15,27,10,36,132,36,10,7,1,1
6405,0,31,9,24,6,16,95,25,5,4,0,0
6406,1,48,15,17,3,30,128,36,12,4,1,1
6407,0,43,9,15,6,25,110,28,5,8,0,0
6408,1,91,23,11,25,57,216,69,15,12,1,1
6409,0,74,12,26,20,36,186,52,12,8,0,0
6410,0,55,15,14,13,42,139,43,10,12,0,0
6411,1,81,20,31,15,40,213,65,15,4,1,1
6412,1,53,11,22,12,37,139,53,8,10,0,0
6413,0,60,16,27,18,26,163,49,13,11,1,1
6414,0,61,16,39,16,38,177,54,6,2,0,0
6415,1,70,27,50,10,44,217,58,20,0,1,1
6416,1,57,13,46,7,32,173,64,18,9,0,1
6417,0,47,22,49,7,31,165,59,7,1,0,0
6418,0,46,14,9,10,22,115,33,12,3,0,0
6419,1,54,15,30,13,28,153,60,7,6,1,1
6420,1,67,10,58,25,35,202,63,19,5,1,1
6421,0,63,19,28,9,39,173,45,8,13,0,0
6422,0,63,26,12,11,36,164,35,12,4,0,0
6423,1,72,29,30,15,39,203,60,14,7,1,1
6424,1,114,18,68,32,70,314,68,12,6,0,0
6425,0,118,32,38,22,72,306,56,20,10,1,1
6426,1,48,13,18,5,27,127,40,8,8,1,1
6427,0,38,10,14,11,25,100,31,5,2,0,0
6428,0,39,9,23,6,17,110,35,9,3,0,0
6429,1,44,7,21,19,23,116,42,5,10,1,1
6430,1,32,8,20,13,22,92,36,9,5,1,1
6431,0,35,11,5,7,19,86,35,8,7,0,0
6432,1,38,16,23,4,29,115,41,5,2,0,1
6433,0,38,9,25,9,24,110,36,4,3,0,0
6434,1,42,10,19,10,31,113,27,5,6,1,1
6435,0,39,7,19,10,18,104,31,4,4,0,0
6436,1,47,12,27,4,25,133,28,8,3,0,1
6437,0,50,14,15,12,33,129,34,5,1,1,0
6438,1,44,13,25,12,24,126,28,7,5,0,1
6439,0,41,16,25,4,24,123,39,4,0,0,0
6440,0,45,13,23,12,25,126,34,8,8,0,1
6441,1,50,14,13,22,30,127,32,10,3,1,0
6442,1,39,13,16,6,16,107,39,5,7,0,1
6443,0,39,11,12,12,27,101,32,15,2,0,0
6444,0,35,17,11,6,26,98,31,8,0,1,0
6445,1,34,11,20,10,18,99,49,4,12,0,1
6446,0,39,12,17,12,25,107,28,5,9,0,0
6447,1,47,17,17,10,25,128,39,7,5,0,1
6448,0,35,7,18,7,15,95,31,8,7,0,0
6449,1,47,13,16,12,29,123,39,16,3,1,1
6450,0,38,11,22,12,21,109,35,6,2,0,0
6451,1,38,10,39,5,28,125,38,13,5,0,1
6452,0,44,13,13,10,24,114,26,7,5,0,0
6453,1,44,17,13,14,23,118,27,7,6,0,1
6454,1,44,12,24,8,28,124,47,9,5,1,1
6455,0,34,6,18,11,22,92,31,12,3,0,0
6456,0,33,12,19,14,23,97,31,4,5,0,0
6457,1,51,18,13,16,35,133,31,17,5,1,0
6458,0,39,15,29,10,29,122,28,5,3,0,0
6459,1,47,18,15,8,30,127,23,12,6,1,1
6460,1,48,11,11,13,24,118,42,5,6,1,1
6461,0,41,9,14,12,30,105,26,13,3,0,0
6462,0,41,7,10,5,23,99,33,9,4,0,1
6463,1,40,12,20,9,28,112,30,8,5,1,0
6464,0,36,14,20,10,22,106,31,6,1,0,0
6465,1,40,18,32,17,25,130,45,4,5,1,1
6466,0,40,11,19,7,28,110,31,12,5,0,0
6467,1,49,10,23,11,30,131,35,10,6,1,1
6468,0,35,15,18,4,22,103,35,4,6,0,1
6469,1,45,12,17,10,29,119,29,10,2,1,0
6470,0,36,7,19,5,15,98,32,8,4,0,0
6471,1,39,11,18,11,27,107,36,4,8,1,1
6472,0,38,13,11,14,21,100,31,8,6,0,0
6473,1,42,13,16,17,24,113,38,7,8,1,1
6474,1,41,10,17,10,24,109,35,8,7,1,1
6475,0,37,14,16,4,22,104,33,8,6,0,0
6476,0,41,13,19,8,26,114,32,11,3,0,1
6477,1,47,16,19,6,27,129,36,10,2,1,0
6478,0,42,10,14,7,21,108,30,3,5,0,0
6479,1,41,7,20,16,27,109,32,5,2,1,1
6480,0,43,8,19,14,23,113,29,9,3,0,0
6481,1,41,13,21,12,29,116,30,6,8,1,1
6482,1,43,17,16,9,32,119,36,10,5,1,1
6483,0,37,10,14,4,21,98,33,6,1,0,0
6484,0,40,12,15,10,25,107,37,11,2,0,0
6485,1,44,16,15,9,24,119,41,11,6,0,1
6486,0,43,21,20,5,27,127,30,11,4,0,0
6487,1,50,15,17,11,32,132,38,12,2,1,1
6488,0,44,21,10,9,28,119,39,9,4,1,1
6489,1,41,14,24,11,22,120,41,7,3,0,0
6490,1,52,11,10,7,30,125,43,5,5,1,1
6491,0,35,8,17,12,20,95,26,9,4,0,0
6492,1,41,12,28,14,23,122,40,12,7,1,0
6493,0,44,10,16,12,22,114,40,12,5,0,0
6494,0,39,8,22,10,20,108,30,9,3,0,0
6495,1,39,17,28,5,24,123,38,2,8,1,1
6496,1,40,14,26,7,32,120,39,14,6,1,1
6497,0,30,11,19,5,22,90,30,10,2,0,0
6498,1,44,18,24,8,26,130,25,7,3,1,1
6499,0,52,14,6,5,30,124,27,5,2,0,0
6500,1,46,16,12,15,33,120,36,4,7,1,1
6501,0,42,13,10,17,24,107,27,10,4,0,0
6502,0,39,12,17,7,24,107,23,5,5,0,0
6503,1,40,10,23,5,27,113,30,8,6,1,1
6504,1,45,17,15,8,29,122,24,7,1,1,0
6505,0,44,15,10,10,26,113,27,7,5,0,1
6506,1,51,17,13,13,32,132,33,10,3,1,1
6507,0,41,12,17,9,26,111,27,8,4,0,0
6508,1,39,10,27,9,26,115,40,6,2,0,0
6509,0,46,12,8,6,28,112,33,9,4,1,1
6510,1,38,11,21,11,25,108,31,4,5,1,1
6511,0,36,7,27,14,12,106,27,5,4,0,0
6512,0,47,10,8,5,25,112,35,5,2,0,0
6513,1,43,10,22,12,20,118,38,5,5,0,1
6514,1,39,13,25,10,27,116,31,10,4,1,1
6515,0,38,10,15,9,25,101,35,4,3,0,0
6516,1,42,15,12,19,28,111,33,5,9,1,0
6517,0,39,10,18,21,24,106,34,4,9,0,0
6518,1,50,11,13,15,29,124,37,11,4,0,1
6519,0,31,11,17,22,15,90,30,7,2,0,0
6520,1,49,22,18,7,35,138,34,17,7,1,1
6521,0,37,9,18,8,19,101,31,12,3,0,0
6522,0,44,10,21,10,30,119,31,5,4,1,1
6523,1,41,14,29,3,23,125,27,8,3,0,0
6524,0,40,13,21,12,23,114,37,7,5,0,1
6525,1,38,17,22,3,28,115,30,7,3,1,0
6526,1,36,11,20,12,24,103,43,5,4,0,1
6527,0,37,12,11,12,22,97,42,2,8,0,0
6528,1,38,13,28,13,18,117,26,6,5,0,0
6529,0,46,14,8,7,37,114,34,2,7,1,1
6530,1,42,16,23,11,29,123,39,8,5,1,1
6531,0,45,11,16,13,28,117,38,7,6,0,0
6532,1,40,14,20,10,22,114,29,7,2,0,1
6533,0,46,9,12,10,24,113,35,5,1,0,0
6534,0,46,15,9,10,22,116,31,11,4,0,0
6535,1,44,18,18,12,25,124,35,10,6,1,1
6536,1,46,14,18,6,25,124,49,7,4,1,0
6537,0,37,11,11,1,25,96,40,7,5,0,0
6538,1,35,13,16,6,20,99,32,6,3,1,0
6539,0,28,7,19,13,13,82,28,9,4,0,1
6540,1,48,15,24,9,36,135,33,10,7,0,1
6541,0,40,16,25,11,24,121,30,5,1,1,0
6542,1,40,17,29,10,25,126,27,9,7,1,1
6543,0,45,12,18,12,24,120,33,6,4,0,0
6544,1,39,11,15,15,24,104,43,5,7,1,1
6545,0,37,6,16,14,17,96,31,13,3,0,0
6546,1,47,10,34,10,32,138,37,7,8,0,1
6547,0,48,14,20,14,30,130,35,9,4,1,0
6548,1,43,13,24,8,23,123,37,4,5,0,0
6549,0,44,5,19,12,27,112,28,12,8,1,1
6550,0,33,11,16,9,17,93,34,2,5,0,0
6551,1,42,13,19,15,19,116,42,4,5,1,1
6552,1,47,15,23,14,31,132,34,9,6,1,1
6553,0,50,14,8,6,33,122,21,8,4,0,0
6554,0,39,8,17,11,20,103,36,11,9,0,1
6555,1,40,23,13,11,27,116,37,4,4,1,0
6556,0,44,10,25,7,28,123,35,3,5,0,1
6557,1,45,17,26,5,33,133,31,6,4,1,0
6558,1,39,17,16,9,19,111,34,9,5,0,1
6559,0,36,12,19,12,22,103,33,5,6,1,0
6560,1,46,10,29,7,39,131,34,8,5,1,1
6561,0,45,17,17,9,29,124,32,5,0,0,0
6562,0,42,11,15,13,28,110,35,3,6,0,1
6563,1,43,12,15,15,27,113,32,7,2,1,0
6564,0,39,13,15,9,22,106,24,8,7,0,1
6565,1,49,14,11,13,26,123,37,3,4,1,0
6566,1,38,13,35,19,21,124,48,10,9,1,1
6567,0,23,7,28,8,11,81,34,10,5,0,0
6568,0,39,8,20,14,22,106,34,5,4,0,0
6569,1,41,12,27,8,29,121,30,5,5,1,0
6570,1,47,18,19,9,19,131,38,7,6,1,1
6571,0,39,11,26,4,23,115,36,4,2,0,0
6572,0,43,8,16,12,19,110,31,7,3,0,0
6573,1,46,9,16,12,28,117,35,6,7,1,1
6574,1,46,18,22,6,33,132,32,8,4,1,1
6575,0,45,13,18,10,26,121,31,12,3,0,0
6576,1,44,13,11,10,33,112,41,8,6,1,1
6577,0,33,12,19,12,23,97,35,12,3,0,0
6578,1,47,9,24,14,25,127,26,13,6,0,0
6579,0,49,16,10,11,35,124,28,5,7,1,1
6580,1,48,16,20,15,30,132,37,8,6,1,1
6581,0,41,11,18,12,24,111,33,9,3,0,0
6582,1,53,20,16,16,35,142,37,10,4,1,1
6583,0,42,16,15,6,26,115,30,6,5,0,0
6584,0,35,7,22,8,17,99,45,6,2,0,0
6585,1,35,13,19,7,24,102,45,7,6,0,1
6586,1,46,12,11,16,30,115,31,10,8,1,1
6587,0,36,8,21,15,18,101,31,8,7,0,0
6588,0,27,6,17,12,11,77,25,3,4,0,0
6589,1,36,9,26,14,20,107,41,3,3,1,0
6590,1,40,3,31,2,19,114,31,13,1,0,1
6591,0,42,11,13,5,25,108,27,6,3,1,0
6592,1,52,17,18,10,25,139,40,7,4,0,0
6593,0,47,18,18,12,25,130,36,10,7,0,1
6594,1,43,16,13,7,21,115,34,6,10,0,1
6595,0,41,10,17,9,26,109,32,10,3,1,0
6596,0,35,10,10,6,27,90,32,8,5,0,0
6597,1,45,11,10,14,26,111,41,8,5,1,0
6598,0,43,11,18,7,26,115,37,6,3,0,0
6599,1,47,12,18,11,24,124,39,7,2,1,1
6600,1,45,22,20,6,34,132,42,10,5,1,1
6601,0,36,14,16,9,26,102,33,8,0,0,0
6602,0,41,7,13,10,23,102,31,11,2,0,1
6603,1,36,14,22,7,25,108,38,4,1,1,0
6604,1,40,9,17,10,26,106,41,11,3,1,0
6605,0,38,12,12,8,24,100,30,11,5,0,0
6606,0,38,9,19,7,24,104,29,5,4,0,0
6607,1,41,11,26,13,12,119,34,7,1,1,1
6608,0,29,9,18,9,19,85,27,4,2,0,0
6609,1,42,17,22,6,31,123,44,3,5,1,1
6610,0,35,7,25,12,19,102,37,5,6,0,1
6611,1,42,14,15,8,26,113,28,9,4,1,0
6612,1,51,18,9,10,29,129,35,13,15,1,1
6613,0,30,14,26,17,19,100,33,5,5,0,0
6614,1,43,9,17,15,28,112,32,5,3,1,0
6615,0,40,12,14,6,22,106,30,7,3,0,0
6616,1,42,6,24,13,23,114,34,10,3,1,1
6617,0,35,10,23,11,21,103,31,4,4,0,0
6618,1,40,11,22,12,20,113,35,6,8,1,1
6619,0,41,6,12,5,29,100,34,9,3,0,0
6620,1,48,14,12,7,25,122,30,5,3,1,0
6621,0,39,9,22,14,21,109,33,6,6,0,1
6622,1,46,9,17,18,23,118,35,8,16,0,0
6623,0,38,10,28,15,23,114,39,8,6,0,0
6624,0,35,8,27,7,25,105,33,5,2,0,0
6625,1,41,11,24,8,28,117,34,9,6,1,1
6626,1,52,22,16,6,41,142,32,11,1,1,1
6627,0,43,15,19,13,31,120,27,9,2,0,0
6628,0,41,15,13,5,24,110,32,8,5,0,1
6629,1,40,16,22,10,31,118,39,4,3,1,0
6630,0,44,11,13,5,27,112,35,7,8,0,0
6631,1,42,14,19,12,19,117,36,11,4,1,1
6632,1,34,6,30,14,15,104,40,8,6,0,0
6633,0,37,13,15,16,20,102,41,10,8,1,1
6634,1,39,9,14,8,20,101,38,12,5,1,1
6635,0,36,5,14,5,19,91,35,7,4,0,0
6636,0,43,11,18,9,32,115,30,4,5,0,0
6637,1,48,12,19,23,28,127,27,12,6,1,1
6638,1,45,18,14,12,33,122,43,3,7,1,1
6639,0,38,17,16,8,27,109,31,8,2,0,0
6640,0,35,15,19,11,23,104,42,7,1,0,0
6641,1,35,15,28,6,21,113,40,12,5,0,1
6642,1,48,11,20,12,21,127,31,10,3,0,1
6643,0,39,14,26,9,26,118,26,7,8,1,0
6644,1,45,14,15,9,23,119,38,6,10,1,1
6645,0,42,11,13,15,28,108,37,6,3,0,0
6646,0,47,13,18,8,27,125,25,6,3,0,0
6647,1,48,16,22,10,21,134,34,4,5,1,1
6648,1,46,17,22,9,27,131,27,9,3,1,0
6649,0,46,15,21,15,23,128,28,7,4,0,1
6650,0,33,9,17,11,16,92,34,8,3,0,0
6651,1,33,15,14,4,20,95,38,7,5,0,1
6652,1,44,6,16,12,30,110,27,11,3,1,0
6653,0,39,11,18,11,27,107,29,8,5,0,1
6654,0,36,12,18,8,23,102,36,3,4,0,1
6655,1,40,10,16,11,25,106,35,5,3,1,0
6656,0,39,12,15,9,24,105,30,3,4,0,0
6657,1,48,10,24,14,30,130,31,17,3,1,1
6658,1,48,11,18,20,30,125,37,8,5,1,1
6659,0,41,13,23,14,25,118,30,7,8,0,0
6660,0,41,18,14,8,28,114,42,7,7,1,1
6661,1,35,14,32,10,21,116,35,7,3,0,0
6662,0,36,16,23,7,24,111,30,4,2,0,0
6663,1,58,12,12,14,36,140,37,12,5,1,1
6664,1,40,12,30,17,28,122,32,13,6,1,0
6665,0,44,10,15,11,25,113,45,4,9,0,1
6666,1,41,15,23,12,28,120,37,7,4,0,1
6667,0,43,12,13,12,29,111,31,5,8,0,0
6668,1,45,18,18,6,26,126,38,7,4,1,1
6669,0,42,10,18,5,28,112,30,7,1,0,0
6670,0,34,13,22,9,20,103,34,7,7,0,0
6671,1,39,10,26,19,24,114,45,8,9,1,1
6672,1,49,20,16,8,33,134,29,12,7,1,1
6673,0,42,16,16,13,31,116,36,4,3,0,0
6674,1,44,13,13,6,29,114,36,8,3,1,0
6675,0,36,12,26,11,25,110,37,8,6,0,1
6676,0,36,10,21,9,22,103,31,5,5,0,0
6677,1,39,10,24,7,25,112,38,10,3,1,1
6678,1,52,17,28,7,28,149,33,8,3,0,1
6679,0,52,13,22,9,33,139,27,5,11,0,0
6680,1,40,12,25,6,21,117,36,10,3,0,1
6681,0,37,17,20,13,21,111,32,7,4,0,0
6682,0,41,6,14,16,23,102,33,4,4,0,0
6683,1,54,15,12,18,38,135,32,12,10,1,1
6684,0,37,10,14,6,23,98,33,6,5,0,1
6685,1,29,12,35,7,20,105,37,1,1,1,0
6686,0,43,12,17,13,29,115,32,7,4,0,1
6687,1,49,18,15,6,35,131,28,9,2,1,0
6688,1,53,16,28,7,35,150,41,9,4,1,1
6689,0,36,15,21,11,25,108,25,2,4,0,0
6690,0,45,9,12,19,28,111,26,2,2,1,0
6691,1,41,12,19,9,21,113,28,5,2,0,1
6692,0,40,13,13,12,28,106,31,6,2,0,0
6693,1,43,11,19,11,30,116,32,8,8,1,1
6694,0,39,9,27,8,25,114,31,9,4,1,1
6695,1,41,12,24,7,24,118,32,6,2,0,0
6696,1,38,15,19,8,23,110,45,4,4,1,0
6697,0,32,11,13,7,19,88,31,8,4,0,0
6698,0,42,16,12,9,26,112,24,9,3,0,0
6699,1,53,13,10,13,32,129,36,5,4,1,1
6700,0,38,11,13,10,27,100,31,7,2,0,1
6701,1,38,11,16,13,14,103,30,5,1,0,0
6702,0,39,10,16,13,23,104,25,7,4,0,0
6703,1,40,17,27,15,22,124,36,7,6,1,1
6704,1,40,16,32,9,31,128,38,9,8,1,1
6705,0,40,11,7,10,26,98,31,1,3,0,0
6706,1,47,18,23,8,21,135,39,12,3,1,1
6707,0,46,16,18,7,27,126,32,8,5,0,0
6708,0,43,13,21,10,24,120,37,11,1,0,1
6709,1,43,19,17,15,31,122,33,10,2,1,0
6710,0,43,12,12,5,28,110,32,10,2,0,0
